customer_token,tenure_months,monthly_charge_eur,total_charges_eur,num_products,contract_type,payment_method,has_internet_service,has_phone_service,support_tickets_6m,avg_monthly_usage_gb,days_since_last_contact,nps_score,payment_delay_count_12m,age_bucket,gender_encoded,region,churned
9f0102c1e761f255,67,45.22,3077.09,3,monthly,auto_debit,True,False,8,267.1,316,7.2,5,36-50,1,DE-BY,0
2aef673b253b3d58,18,109.66,2029.36,1,two_year,auto_debit,False,True,3,381.1,18,5.6,0,18-25,1,CH-ZH,0
8ca025aa63ad7f19,49,44.66,2230.75,2,two_year,digital_wallet,False,False,10,227.5,78,4.5,2,26-35,0,DE-HE,0
25a2fefaa45a6219,22,116.12,2642.57,2,annual,auto_debit,False,False,2,21.3,210,7.1,4,26-35,1,DE-NW,0
1ab01430c33d21c2,45,36.85,1709.24,4,two_year,digital_wallet,False,False,7,181.8,166,6.7,1,65+,0,DE-NW,0
639fffe8f52ba3ca,27,89.82,2555.2,5,annual,digital_wallet,False,False,10,153.4,201,1.4,0,65+,1,DE-HE,0
9346d0d6814428d4,52,20.34,1079.07,2,two_year,digital_wallet,False,True,7,11.9,105,3.9,5,26-35,1,CH-BE,0
3b522e0c4debdf10,72,95.77,6998.4,2,monthly,digital_wallet,False,False,3,434.0,66,7.6,3,36-50,0,CH-BE,0
a4390b8020481075,12,97.63,1221.22,1,annual,auto_debit,False,False,3,371.8,109,3.1,0,36-50,1,CH-ZH,1
85607fb2f086c1c1,57,64.88,3749.4,1,two_year,invoice,True,True,6,59.2,316,4.1,4,65+,1,CH-BE,0
bfb5e25d1defb1ce,35,87.45,3189.84,2,annual,auto_debit,True,True,6,236.4,244,1.7,0,65+,1,AT-W,0
cba04ef519085d14,23,61.97,1486.77,5,annual,credit_card,True,False,1,88.6,319,3.0,3,26-35,0,CH-BE,1
9ea7371d4d87b646,25,115.97,3039.74,1,annual,digital_wallet,True,False,2,182.6,129,1.9,2,65+,0,AT-W,0
88cfc5a51b95e5d1,40,110.11,4485.75,3,annual,digital_wallet,False,False,0,136.4,336,4.6,0,36-50,0,DE-NW,0
aa03c6e4e5791767,1,92.14,173.29,4,annual,digital_wallet,True,False,11,187.6,187,8.0,6,51-65,1,CH-BE,1
a0cb6f1e5ae6809a,43,28.9,1264.71,2,annual,credit_card,False,True,7,459.4,43,8.1,2,65+,0,DE-BY,0
9ec68a9aa1445e62,16,99.65,1651.64,3,monthly,invoice,True,True,1,4.8,6,7.4,2,65+,0,DE-NW,1
d9fcace36fdc8173,58,81.26,4807.74,5,monthly,auto_debit,True,True,11,463.3,95,0.9,0,18-25,1,CH-BE,0
e6f577c090d9035b,29,37.07,1107.91,5,monthly,digital_wallet,True,False,9,353.1,240,2.9,5,65+,0,AT-W,0
0cf489584e43aaa5,23,68.3,1671.59,3,monthly,invoice,True,True,3,93.5,164,7.6,1,26-35,1,CH-BE,1
c366faef9cbfbfd6,37,78.16,2953.31,4,annual,credit_card,True,True,10,445.3,349,2.5,6,26-35,0,DE-BY,0
07b871ac172a9c35,8,66.86,572.35,4,monthly,digital_wallet,True,True,5,294.1,185,7.0,4,18-25,1,CH-BE,0
39a30d3931fe5458,40,62.33,2554.31,4,annual,digital_wallet,False,True,3,293.6,21,6.9,3,51-65,1,DE-HE,0
2c3888e2386d6cb4,51,63.68,3308.31,2,two_year,digital_wallet,False,True,2,394.1,195,9.9,5,26-35,1,DE-HE,0
dad9aab4c746f6c5,1,60.61,145.79,2,two_year,invoice,True,True,0,195.6,76,2.7,1,18-25,1,AT-W,0
ff888cd20c715b33,20,46.87,986.58,2,monthly,digital_wallet,False,False,6,473.7,81,4.9,5,18-25,1,DE-BY,0
097fd8b6f9a08ae3,8,115.06,1047.95,2,monthly,digital_wallet,True,False,7,6.5,157,6.3,2,36-50,1,CH-ZH,0
a482af252c6703ed,15,77.91,1234.18,3,two_year,invoice,False,False,1,8.9,189,4.2,1,36-50,0,DE-HE,0
87a48f2a1473fa26,60,97.61,5961.75,3,two_year,invoice,True,False,12,316.3,117,7.1,4,26-35,0,AT-W,0
f18e4304c474cbd8,72,64.32,4696.06,1,annual,invoice,False,True,8,245.5,308,9.0,5,36-50,0,AT-W,0
4885e4643962dea4,49,96.63,4809.88,2,annual,auto_debit,False,True,3,316.5,167,3.6,4,51-65,0,DE-HE,0
3df83a86d1de18b2,40,65.89,2726.74,2,two_year,invoice,True,False,11,30.3,99,5.2,4,36-50,0,AT-W,0
1b60ba3aec06c5b3,54,88.57,4853.47,2,monthly,credit_card,True,True,10,322.0,215,0.8,3,26-35,1,CH-BE,0
5fa82ac52c1823ed,48,73.3,3610.65,1,annual,digital_wallet,False,True,11,303.3,145,1.6,1,36-50,0,DE-BY,0
caffab3ed0242dd1,6,106.11,728.85,3,two_year,digital_wallet,True,False,10,161.9,91,3.3,6,18-25,1,DE-HE,0
c13e306f211ed1f4,72,94.43,6894.5,2,annual,auto_debit,True,True,2,51.1,83,9.4,1,18-25,1,DE-HE,0
187336a7e7837268,43,23.52,1024.76,4,two_year,auto_debit,False,False,11,77.5,45,8.1,3,26-35,0,DE-HE,0
8cfb46094b5f0108,29,40.12,1205.91,1,two_year,invoice,False,True,0,109.5,119,9.5,6,26-35,1,DE-HE,0
8ec955a8557fc25e,49,94.38,4673.63,3,annual,auto_debit,False,True,0,100.1,18,2.1,4,51-65,0,DE-HE,0
d401c5577bb35cfc,10,76.07,867.09,2,annual,invoice,True,True,10,372.1,144,2.7,2,65+,1,DE-NW,0
e52768c960a35996,25,94.19,2420.28,3,annual,auto_debit,False,False,0,222.8,333,6.7,6,51-65,0,DE-NW,0
289fad8aadc0b5a7,14,19.37,295.25,2,monthly,credit_card,True,False,5,231.9,331,6.3,4,36-50,0,CH-ZH,0
788e7f53c9a7b524,3,47.54,174.99,3,monthly,digital_wallet,False,False,7,492.1,308,7.5,3,51-65,1,CH-BE,1
207fe588bb4392c5,31,23.16,729.55,1,two_year,auto_debit,True,False,0,151.7,195,7.3,1,18-25,0,DE-HE,0
0396573038648b4c,27,82.81,2338.71,3,monthly,credit_card,False,True,4,385.2,61,3.0,2,51-65,0,DE-BY,0
70b4ff1afa97020e,3,107.43,394.76,1,monthly,invoice,False,False,4,11.3,288,4.8,5,26-35,0,DE-BY,0
9009b7941abcc0b2,50,86.19,4395.47,4,annual,invoice,True,True,10,31.5,143,7.1,5,51-65,0,DE-HE,0
6cacffc716869f24,3,85.48,315.26,4,monthly,auto_debit,False,False,12,115.8,24,2.9,0,65+,1,AT-W,0
1df807fa2247cd59,60,72.18,4431.98,5,two_year,invoice,False,False,6,87.0,205,3.7,2,36-50,0,CH-BE,0
e2bf979250213981,63,85.95,5540.46,1,two_year,credit_card,True,False,5,322.7,230,7.5,6,26-35,0,DE-HE,0
4f503dea81961fa6,64,111.42,7202.75,3,two_year,invoice,True,True,11,198.2,214,8.8,4,65+,0,CH-ZH,0
b0cace3cdb71b4c7,13,75.42,1059.68,2,two_year,invoice,False,False,1,162.7,191,5.5,3,65+,1,DE-NW,1
d96ba76dbed500bb,44,93.73,4263.59,2,two_year,digital_wallet,True,True,11,0.3,258,8.0,3,26-35,0,CH-BE,0
cd57fcebe948e59f,39,40.39,1628.74,5,two_year,auto_debit,True,True,0,15.5,61,2.1,6,18-25,0,DE-HE,0
c6ef2a45ddd2f617,57,114.86,6645.51,4,monthly,credit_card,False,False,5,104.2,219,6.2,3,65+,0,CH-BE,0
023bed971c9205c8,62,117.59,7390.71,3,two_year,digital_wallet,False,True,6,344.3,317,8.8,5,51-65,0,AT-W,0
2c0e7544e635fc12,4,116.09,532.48,3,two_year,auto_debit,True,True,11,415.3,323,9.2,3,51-65,1,DE-NW,0
a978c82c01f66ff4,60,18.61,1140.37,4,monthly,digital_wallet,True,True,10,64.2,345,7.8,4,51-65,0,CH-ZH,0
03bb1718f53166ae,23,63.63,1520.0,5,two_year,auto_debit,False,True,11,258.4,89,9.0,2,26-35,0,DE-HE,0
ff5d652884662995,42,59.81,2599.85,1,monthly,digital_wallet,False,True,0,193.7,334,9.1,6,51-65,0,DE-HE,0
aa3b32f4bbac4e77,23,38.46,926.25,4,monthly,digital_wallet,True,True,2,69.6,309,5.6,3,51-65,1,CH-BE,0
39154da45e2b9586,55,17.16,964.29,5,monthly,digital_wallet,False,True,4,218.1,359,4.2,0,18-25,1,CH-BE,0
7f55f073111f191a,45,64.84,2965.99,2,monthly,auto_debit,True,True,9,93.4,100,4.5,4,36-50,1,AT-W,0
83202fd60562511d,8,116.94,1062.06,1,two_year,auto_debit,True,True,2,150.2,359,3.9,2,18-25,0,DE-BY,0
04591516c0cb3ee1,67,84.92,5732.85,2,annual,invoice,False,True,3,332.0,244,4.8,0,26-35,1,CH-ZH,0
aa70cf27e477cd4e,69,105.16,7378.77,5,monthly,auto_debit,False,True,9,82.4,320,7.5,6,36-50,0,DE-HE,0
1dd675c43554d179,52,21.27,1135.19,4,monthly,invoice,False,False,7,303.2,115,7.5,1,51-65,1,CH-BE,0
99606e9a057b6340,20,40.34,847.02,1,annual,auto_debit,False,True,8,42.4,74,7.7,0,36-50,1,AT-W,0
124941d12cb83091,35,63.77,2322.32,3,two_year,credit_card,False,False,8,243.9,352,5.9,4,65+,0,AT-W,0
9422e52706549680,43,24.55,1076.33,5,two_year,auto_debit,False,False,4,437.4,304,5.1,2,36-50,0,CH-ZH,0
6bf2a2cffbf5c19d,24,51.59,1306.55,5,two_year,digital_wallet,False,False,9,211.9,337,1.9,4,26-35,1,DE-NW,0
ea077a5eb6803562,46,89.83,4195.46,4,two_year,invoice,True,False,10,123.5,306,7.9,6,36-50,0,CH-BE,0
b9cff79f30abaf85,63,54.37,3491.48,5,annual,credit_card,True,False,9,36.0,63,9.7,6,65+,1,DE-BY,0
333346881cc05374,8,34.84,328.46,4,two_year,credit_card,False,True,4,25.5,218,6.3,3,65+,0,AT-W,0
52f2608f0fdfd28c,55,55.62,3096.98,3,monthly,auto_debit,True,False,1,274.2,137,1.3,0,51-65,0,DE-BY,0
5a928ed4234138f0,72,21.29,1564.32,3,annual,digital_wallet,True,True,3,309.2,292,7.5,4,36-50,0,DE-NW,0
a5f460d647889564,2,73.14,198.93,4,monthly,auto_debit,True,True,9,370.2,138,8.1,0,18-25,0,AT-W,0
db996eb524714042,28,40.41,1187.73,2,annual,auto_debit,True,True,10,154.2,296,8.6,6,51-65,1,DE-NW,0
f358e079224e09b4,29,25.54,771.63,4,monthly,digital_wallet,False,True,8,382.5,105,8.8,3,51-65,1,DE-HE,0
3b3d64cca5a929f3,2,67.4,225.0,5,monthly,credit_card,True,True,9,418.5,349,3.8,6,51-65,0,DE-NW,0
6a7e697c2a185547,40,52.09,2146.89,2,annual,digital_wallet,True,True,10,348.8,231,7.1,0,51-65,1,DE-HE,0
4d2ab5de3d01f17e,48,17.15,839.41,4,monthly,digital_wallet,False,False,3,134.6,133,4.8,1,26-35,0,DE-BY,0
c34245c3d61ac215,48,53.28,2588.87,2,monthly,auto_debit,False,True,8,466.0,231,1.5,1,51-65,1,DE-NW,0
fb35e6d2e1868891,29,57.99,1714.58,1,two_year,auto_debit,True,False,8,235.1,216,8.9,1,18-25,0,CH-ZH,0
58ff24853040e0ab,9,22.08,227.81,2,two_year,auto_debit,False,False,11,89.5,273,9.3,1,18-25,1,DE-NW,1
68a650ac8fd9caa6,34,68.89,2411.46,1,annual,invoice,True,True,7,78.0,67,2.4,4,36-50,1,AT-W,0
cf24922037aeb96d,31,62.77,2022.04,2,two_year,auto_debit,True,False,2,0.3,235,5.3,3,51-65,1,CH-ZH,0
9351b9869bfd640b,59,116.02,6944.25,5,two_year,digital_wallet,False,False,2,251.6,255,1.3,0,26-35,0,CH-ZH,0
896aba5c3365d4b6,47,103.4,5004.99,4,annual,credit_card,False,True,5,243.6,8,2.2,6,26-35,1,CH-ZH,0
fef4105014bf1d50,17,83.15,1475.45,1,monthly,digital_wallet,False,False,6,233.2,238,3.7,1,51-65,0,AT-W,0
a09cd46d515e3168,6,40.76,291.03,1,annual,credit_card,True,False,7,454.7,334,8.7,0,65+,1,DE-HE,1
56673b96aa4090ba,65,72.92,4847.82,4,monthly,credit_card,False,True,4,461.0,84,0.1,0,26-35,1,DE-BY,0
ada3958d08916f0f,3,68.5,265.18,4,annual,credit_card,False,False,9,163.3,188,0.5,4,65+,0,AT-W,0
b622fd7faab4e0fc,62,60.51,3822.19,5,two_year,auto_debit,True,False,5,330.3,225,7.3,5,36-50,0,DE-NW,0
132dcfea7bd1abd3,25,24.78,641.66,1,monthly,credit_card,True,True,3,209.2,99,4.2,6,26-35,1,CH-ZH,0
4852c491722ca246,72,41.79,3029.8,1,monthly,auto_debit,False,False,12,33.0,239,9.2,1,51-65,0,DE-BY,0
93bf1e687d737a40,58,100.23,5936.41,3,annual,credit_card,False,False,8,77.8,349,8.4,4,65+,1,CH-ZH,0
9cca632d144505eb,31,38.75,1239.36,3,two_year,credit_card,False,False,0,476.1,153,8.0,2,18-25,0,CH-ZH,0
cbcd85f91c7a29d6,28,103.67,3053.72,4,monthly,auto_debit,False,False,11,199.9,290,3.3,0,26-35,0,CH-ZH,0
118f541bfed3be3e,61,114.59,7136.09,1,annual,digital_wallet,False,True,6,236.6,15,3.3,2,18-25,1,DE-NW,0
12e63a843a011c35,62,107.31,6809.71,5,monthly,digital_wallet,False,True,4,121.6,84,3.4,4,36-50,1,DE-BY,0
23e537df4abbfd88,12,23.62,295.45,5,annual,digital_wallet,True,True,0,1.0,90,0.3,2,36-50,1,CH-BE,0
dd4bc80c6125668a,11,19.25,227.73,1,two_year,auto_debit,True,True,3,394.8,200,8.2,3,18-25,1,CH-ZH,0
f850880759dff994,37,79.62,3051.98,3,monthly,auto_debit,False,False,2,321.7,358,5.1,3,65+,0,CH-BE,0
a80add72462cd85f,36,18.36,682.35,4,annual,credit_card,False,False,10,352.8,205,4.2,1,36-50,1,DE-NW,0
88256bb2a38ef014,30,63.44,1937.25,1,two_year,auto_debit,True,True,7,63.1,37,2.8,2,36-50,0,CH-BE,0
759c7bc81a6567b8,61,60.71,3772.78,5,two_year,credit_card,True,False,10,16.9,80,3.9,2,18-25,0,DE-BY,0
47b414bee807800f,32,55.9,1842.66,4,two_year,credit_card,False,True,5,372.6,362,4.2,2,65+,0,DE-BY,0
e5847d6824a5e200,21,115.2,2532.89,3,monthly,auto_debit,True,True,8,302.0,142,9.1,5,26-35,1,DE-BY,0
c58d0839909f773c,1,81.31,187.03,3,annual,auto_debit,True,False,12,412.2,256,2.0,1,36-50,1,CH-ZH,0
19046af20719a933,50,108.41,5541.1,5,monthly,digital_wallet,True,False,11,295.5,148,5.4,6,51-65,0,DE-HE,0
2adba5dc0b7356e1,42,16.88,733.69,1,annual,digital_wallet,False,True,5,417.4,114,4.5,2,18-25,0,CH-BE,0
533bbbafa1feecc9,32,56.46,1847.89,2,annual,invoice,False,True,6,23.9,38,8.0,2,65+,1,DE-BY,0
93102f8c8c50d21e,64,106.2,6931.33,3,two_year,auto_debit,False,True,8,330.6,147,7.8,6,26-35,1,CH-ZH,0
601c7b8334f16768,42,33.61,1428.9,4,monthly,credit_card,True,False,0,49.7,132,1.7,2,36-50,1,DE-NW,0
13db5c474160f6cc,54,36.43,1988.99,3,annual,auto_debit,True,True,1,426.5,1,9.5,0,36-50,0,DE-BY,0
704d95a855bc1c1f,57,50.44,2942.43,5,annual,auto_debit,False,False,12,41.6,47,3.5,3,26-35,1,CH-BE,0
6a5e8d62a433a4a5,2,110.65,383.89,1,monthly,invoice,True,False,2,261.0,353,5.3,3,36-50,0,DE-HE,0
dd2faed52032391a,49,98.23,4941.68,4,monthly,invoice,True,False,12,293.2,357,0.7,5,26-35,1,CH-ZH,0
aa33b16ff8a055f4,58,55.66,3267.19,1,monthly,digital_wallet,True,True,9,177.7,340,9.3,5,36-50,1,CH-BE,0
0bb1d61fa1b0f993,0,116.81,68.36,1,two_year,auto_debit,True,False,7,276.8,282,7.3,2,18-25,0,CH-BE,0
fb09b981a66b5455,40,40.83,1670.99,1,monthly,auto_debit,False,True,11,129.1,194,10.0,2,36-50,1,DE-BY,0
ba6854b5e65567f3,67,53.2,3630.3,4,monthly,auto_debit,False,False,2,355.9,70,9.3,4,65+,0,DE-HE,0
76aa547f97a0017c,14,24.99,370.7,1,monthly,invoice,True,True,0,138.3,281,7.5,6,18-25,1,CH-ZH,1
8e51ba45c280251a,38,25.55,1007.46,3,annual,auto_debit,False,False,11,26.0,35,0.9,4,18-25,0,AT-W,0
9030765f9f6a676b,5,64.27,388.32,3,monthly,invoice,True,False,2,92.6,291,7.0,0,18-25,1,DE-NW,0
98189c1c1e585878,16,32.78,569.19,5,monthly,digital_wallet,True,False,9,397.3,96,4.9,1,18-25,1,DE-NW,0
e4f05966f5065ee4,49,35.21,1755.02,4,two_year,digital_wallet,False,False,3,308.2,63,7.1,2,65+,1,DE-BY,0
8d55b3cfeea097d0,14,57.58,849.47,2,two_year,invoice,True,True,2,355.5,118,10.0,5,18-25,0,CH-BE,1
72849230b2f67e32,50,28.96,1490.26,5,monthly,invoice,True,True,6,53.5,105,4.5,1,18-25,1,DE-HE,0
74f2f68548b3b883,52,54.77,2890.49,2,two_year,invoice,True,False,5,94.0,340,8.6,5,26-35,1,AT-W,0
e63445ba373e1c9e,35,60.93,2189.42,2,monthly,auto_debit,False,False,3,206.7,147,1.4,2,26-35,1,DE-BY,0
01cff8f2fefefb29,60,97.5,5955.93,3,annual,invoice,False,True,11,431.9,244,9.6,2,26-35,1,DE-NW,0
7f66816c12c166d6,56,110.0,6240.79,4,annual,invoice,True,True,4,360.6,267,2.5,0,36-50,1,CH-BE,0
cca7ef7141361fdf,51,17.13,897.35,2,annual,credit_card,True,True,10,248.5,270,0.0,0,36-50,1,CH-ZH,0
81124da40b852087,43,15.15,660.67,3,two_year,digital_wallet,False,False,9,99.7,205,6.7,4,65+,1,DE-BY,0
11bccca6fdc498bb,48,64.54,3145.99,1,annual,credit_card,False,True,8,166.7,116,4.3,4,18-25,0,DE-BY,0
84fab9f7a7dc984a,72,109.07,8002.09,2,annual,digital_wallet,True,True,10,494.9,280,4.4,1,26-35,0,DE-NW,0
9a3d64fb99829a96,47,25.17,1218.69,4,monthly,credit_card,False,True,1,170.4,121,6.1,0,36-50,0,DE-BY,0
6796a86bf89380a4,60,87.34,5341.48,1,annual,invoice,False,False,1,44.4,298,2.3,4,36-50,0,AT-W,0
b2fdf2de15f490e9,44,113.14,5097.67,2,monthly,auto_debit,True,False,3,86.0,80,2.3,0,26-35,0,DE-NW,0
f2136377229fb6df,25,28.93,756.86,2,two_year,invoice,True,True,11,456.1,104,3.7,6,36-50,1,DE-NW,0
33a9983d68605042,8,102.53,910.27,2,annual,auto_debit,True,False,1,42.4,80,2.1,1,51-65,0,AT-W,1
4e0fa5ddd9a7dac2,29,88.47,2673.01,5,two_year,credit_card,False,True,9,266.4,290,2.2,3,51-65,0,CH-ZH,0
550a120e7736895e,56,44.31,2513.0,1,monthly,digital_wallet,False,False,12,267.7,46,8.7,0,26-35,0,DE-NW,0
26ca3d0df8ed600d,68,114.7,7911.93,5,two_year,invoice,True,True,8,437.9,64,2.4,0,65+,0,DE-NW,0
2449bfe37a9e012a,68,72.99,5039.05,3,annual,credit_card,True,True,0,213.9,105,1.4,6,26-35,0,CH-ZH,0
ce668b20709dbda4,18,80.61,1549.4,5,monthly,credit_card,False,True,10,138.2,172,0.3,6,18-25,0,CH-BE,1
4587b25745585a05,3,105.6,378.43,2,two_year,auto_debit,True,True,7,476.5,50,4.4,4,36-50,0,CH-BE,0
2940524866b1c70b,3,90.52,345.14,1,two_year,credit_card,False,False,2,42.5,75,6.0,4,65+,1,DE-HE,0
788179f07895627a,62,69.83,4374.89,3,two_year,auto_debit,False,False,7,20.2,222,4.7,0,65+,0,DE-BY,0
1bcfd5947f39426e,33,108.01,3687.1,1,annual,credit_card,True,False,6,281.5,120,4.1,6,36-50,0,DE-HE,0
4aac019c2c5db85b,47,84.44,4080.27,5,annual,auto_debit,True,False,0,203.4,123,4.1,6,65+,1,CH-ZH,0
1e0df9c532a06351,45,97.58,4500.82,5,monthly,invoice,True,True,4,401.0,62,8.7,2,65+,0,CH-ZH,0
e66d521b716e3bfc,67,92.54,6314.31,2,two_year,digital_wallet,False,True,8,96.9,96,5.3,0,51-65,1,DE-NW,0
