interaction_id,customer_token,channel,topic,duration_minutes,resolution_status,satisfaction_score,agent_id_hash,interaction_date
09f73a7b36734768,a6acf3ec3917ed9a,branch,general,1.0,unresolved,9.7,ec398133ae662ffd,2024-02-16
16b51a79ddc1499e,37e788b6d70dee97,branch,technical,2.7,resolved,4.6,8f76ee50d48b6eb3,2024-07-16
ab70afaf087ac26c,342bc2899163338d,email,general,0.1,unresolved,4.4,c76eb8bd11bd6115,2024-01-03
8e42cb175e4bff29,05773f537a4c7ed1,branch,technical,3.6,resolved,9.9,b42c3b95cba63112,2024-11-19
bb96c1f02ccdc6f2,7bae829bc27e6ff4,branch,cancellation,4.6,resolved,8.2,64b696c958ad6331,2024-08-28
705fcaac3d808cc3,33a9983d68605042,phone,billing,8.4,resolved,7.4,1a74383a109cb319,2024-06-28
214a2f8b1906c169,76d068488532d560,email,technical,17.8,resolved,9.5,b4b0a9df62e6341e,2024-12-21
5cce1cc5e840bb12,d08a5d4a9330860a,branch,general,0.3,unresolved,3.6,c5c4ea45c9fa7128,2024-09-02
302e60ea8109bf91,ff5d652884662995,app,technical,11.4,resolved,6.9,cac0551db5e3f05d,2024-05-22
8ba24da789e1a04b,2c3888e2386d6cb4,app,upgrade,4.7,resolved,3.2,bac5f7879d67307f,2024-04-17
e0b3e81c29d69a7c,06f74147682dd6f5,branch,complaint,4.7,resolved,9.8,0addca0233b2a77d,2024-01-01
e98da3dedcac64fa,af7c0a451d8bd57f,app,upgrade,2.5,resolved,4.9,cfa1407a0ddbe71e,2024-01-04
c5b1d1451f527215,233d3520fc2f3a34,chat,billing,6.1,resolved,5.0,544a618267704438,2024-11-28
8fd54144cd5af3be,74aea4f110f27179,email,billing,2.4,unresolved,4.5,dfec25d33cc2bf76,2024-06-25
acd7dde71ecb89fb,8d86e1749618f528,chat,complaint,2.7,resolved,5.4,dfec25d33cc2bf76,2024-10-12
00d928c5efecd00b,ffeee34bbe241244,email,billing,2.9,resolved,3.6,ee08771c9d0f0715,2024-05-04
797b4ccf40749161,4b5612a18aca755d,app,complaint,9.1,resolved,6.8,bac5f7879d67307f,2024-05-05
1b1693d78db387d3,d63e94a07a59a8cf,email,cancellation,0.8,resolved,2.9,56de770f703fbd3c,2024-01-31
6ad63453fe169a34,2c3888e2386d6cb4,branch,billing,3.4,resolved,5.6,dfec25d33cc2bf76,2024-05-24
37f9a7e8b9fc6b19,097fd8b6f9a08ae3,chat,complaint,5.9,escalated,1.1,609f4a1d006cc5d0,2024-02-25
87a69b86012c315e,92d22d40618e5f53,email,complaint,5.0,unresolved,4.2,af4f3115ae880ef1,2024-07-25
4d23f04e86fb162f,32dd4f34e06d50d9,email,billing,5.6,resolved,5.6,c7c7ef357b5ecde0,2024-12-03
c376d5be038f14f3,238a336ea811dc5f,app,billing,3.3,unresolved,9.9,1a74383a109cb319,2024-10-11
54ea00b741499105,61fd0f5864ecb010,phone,billing,4.6,resolved,6.6,c7c7ef357b5ecde0,2024-05-22
a5bd2be7c5c0bef0,35d53b5d84d3da8d,app,complaint,0.7,unresolved,6.0,cac0551db5e3f05d,2024-10-20
4e295f33f605bdfd,2449bfe37a9e012a,app,complaint,1.6,resolved,6.5,c423299841bcd116,2024-04-22
49547891ab0f385c,fa7732efe4772143,branch,cancellation,11.7,resolved,6.7,d120a5423d6b9809,2024-11-20
efc0e3e9a22bbc70,61b8edd0c82a20ae,phone,complaint,2.8,resolved,3.1,bac5f7879d67307f,2024-03-20
1819c54603394569,93bf1e687d737a40,chat,general,9.4,resolved,7.4,32bd638578fd7f8f,2024-05-02
e56ea62e930b32b3,a2fd300705d48a59,chat,upgrade,1.9,unresolved,9.8,af4f3115ae880ef1,2024-12-20
76bde39d805cdfa5,42c4eabba3c0309b,email,complaint,0.7,resolved,1.3,ee08771c9d0f0715,2024-10-05
ac3b387dcd30b09b,87a48f2a1473fa26,app,upgrade,0.8,resolved,4.6,8168c84b4d453f19,2024-08-13
627578a457213ccc,6a168ae298a97d31,branch,upgrade,14.3,unresolved,5.2,399b6a1f1b2a5ad4,2024-08-29
d5431c906447c46d,2a2d3abde32ffed3,chat,billing,3.6,resolved,9.6,609f4a1d006cc5d0,2024-11-04
161a19bf9fe77289,6a168ae298a97d31,chat,billing,12.4,resolved,4.8,adeaddf287e0ac93,2024-11-12
cfb1ac1d55a6fb6f,40795a3e29c51480,branch,complaint,4.1,escalated,4.2,c5c4ea45c9fa7128,2024-09-13
5a06ba1c1a2135bf,aa33b16ff8a055f4,app,technical,2.6,unresolved,6.8,d62a03403b96385d,2024-02-03
daf55f6c9d636d43,d9ce79fc0372e327,branch,cancellation,0.0,resolved,1.7,bac5f7879d67307f,2024-06-01
9595ab483256fceb,2f99b0d07788b0a1,phone,cancellation,1.1,resolved,1.0,5e638881d60146cc,2024-04-14
13e650c38cd453c1,25ea9e9c9f1d2ee0,email,billing,0.1,resolved,5.8,0823317874a6b052,2024-12-09
da17790951fa75d8,f3949495d1d258f1,email,general,3.9,unresolved,6.0,32bd638578fd7f8f,2024-06-18
47fefb759c100497,356a8c1e286f5d7a,branch,billing,1.6,escalated,1.6,82fe407f64b38d82,2024-08-14
11b5f8e6f7625f8d,8e51ba45c280251a,app,cancellation,1.2,escalated,8.2,c76eb8bd11bd6115,2024-01-15
88fd4876f37a0ba1,cfd4f236ea9babb7,app,general,18.6,resolved,4.2,3370822d9a67b2b4,2024-10-19
08c794ee570cba5b,97e43872adefea91,phone,general,2.4,resolved,7.0,1a74383a109cb319,2024-11-26
169f9bb54f85779b,f5c1f4185201b43e,email,technical,1.5,unresolved,7.8,dad25bdc2eb28efc,2024-04-07
cacf50c7d6b4420f,262d379b1a935bf1,branch,billing,1.5,unresolved,4.0,dad25bdc2eb28efc,2024-01-11
cadfba610f36141f,3fc342302a9bcaff,phone,billing,4.8,resolved,6.2,f390a7f3d461cad8,2024-10-13
f7a92ce2b2fd66b7,f9d1e3c71170b16f,app,billing,6.1,resolved,3.6,544a618267704438,2024-04-05
8d145aeb147bb264,d6b0aeb2a47ebd4f,email,cancellation,3.4,resolved,3.1,c423299841bcd116,2024-04-03
3f79b899e86e3327,4762862489547fd2,app,cancellation,5.0,resolved,2.4,b6e6bbe380a4ecfa,2024-10-25
3fe9db97e70399f7,165af6b8bc77c4ce,chat,complaint,7.2,resolved,7.6,5b7627488b739561,2024-09-13
8e559e14959a5e15,af7c0a451d8bd57f,phone,billing,2.9,resolved,6.0,5e638881d60146cc,2024-03-10
f9ca1948544fc074,cfd4f236ea9babb7,phone,billing,6.1,resolved,6.4,ee08771c9d0f0715,2024-04-13
8e1882f3b95c0a14,1ef74de24738db7d,email,upgrade,0.1,unresolved,3.6,b4b0a9df62e6341e,2024-05-12
6aa6c65ee2e37a1a,67206c8525e04df6,chat,technical,1.6,resolved,9.8,32bd638578fd7f8f,2024-06-22
9da68ce029234d28,789cca4466567bf5,email,complaint,3.7,resolved,9.2,f390a7f3d461cad8,2024-08-15
a99a4643583c06e4,5d57564f1c1f0033,app,technical,4.7,resolved,6.8,b6e6bbe380a4ecfa,2024-01-04
b8421d534bf3cd43,0754188ebb01a7e4,email,cancellation,0.2,escalated,4.5,b42c3b95cba63112,2024-07-10
8cdd442ca9a457ac,031a84fdde5154dc,app,complaint,0.6,unresolved,9.6,1c39c989cc2a171c,2024-06-11
b7a62bc6b91e5b1a,23edc044f01da22f,app,cancellation,14.7,unresolved,4.7,c7c7ef357b5ecde0,2024-08-26
ebe49f12a2ee5fc7,2f018d859cd898b5,phone,upgrade,0.3,resolved,5.4,06ca84ca3e4fe39c,2024-09-14
594171063f5a70c2,26a276ce458d11ed,chat,upgrade,1.1,resolved,8.4,fedc2b2956802007,2024-06-25
78c09645c93c294c,6bf2a2cffbf5c19d,chat,upgrade,12.5,escalated,5.2,544a618267704438,2024-10-04
668976a06b7a9e4b,031a84fdde5154dc,phone,billing,3.8,resolved,5.5,dad25bdc2eb28efc,2024-01-09
7682eb3e778ea00a,2084cdf8c9db19c7,chat,complaint,0.5,unresolved,3.6,3c4fd57ee2769348,2024-01-12
a2f48240dbc893b9,407b37d85e83dd32,chat,cancellation,8.2,escalated,5.1,f058f69146fde5a4,2024-06-14
3b54e032eed9e3e3,788e7f53c9a7b524,branch,technical,18.7,escalated,1.2,7c89d0af87939122,2024-01-16
1000b3ec940a8ed4,cca7ef7141361fdf,chat,upgrade,7.1,resolved,6.7,c5c4ea45c9fa7128,2024-01-22
2fbe0b4b37bc98e7,1b60ba3aec06c5b3,email,general,1.3,unresolved,3.3,05793679970dfe83,2024-02-19
1c7f293f7bca81d2,87665a30c225f102,email,general,3.1,unresolved,7.0,544a618267704438,2024-08-01
c7af01aa411803d7,533bbbafa1feecc9,phone,complaint,11.2,resolved,5.5,6454d581c167ce15,2024-10-01
980f018788088c41,de4ae09d9f2d9531,email,complaint,12.7,resolved,2.2,ec398133ae662ffd,2024-02-05
e0194003c922b990,cfd3427cb3b54ffa,email,upgrade,1.9,resolved,1.9,8168c84b4d453f19,2024-12-07
86b6663ddbb84493,4fe67b56bf4bf3dd,chat,technical,10.4,resolved,8.2,ee08771c9d0f0715,2024-06-29
b33625ee0e99da91,c57e3d97aeb40ec3,email,billing,0.4,unresolved,4.9,b7dff30912eb0039,2024-09-18
09b821378d5611d3,2abe76f47173a52a,branch,complaint,1.9,unresolved,3.7,5b7627488b739561,2024-12-24
3e9afd355818b62e,016ff9d51a4486dc,phone,upgrade,1.0,resolved,8.5,dfec25d33cc2bf76,2024-02-08
e89ca12281c1b1b5,601c7b8334f16768,branch,upgrade,2.0,resolved,7.2,56de770f703fbd3c,2024-11-26
bef2635a7852c5ef,3571056f372526fb,phone,complaint,13.2,resolved,6.1,1a74383a109cb319,2024-07-28
136aafd7b68bf141,a978c82c01f66ff4,phone,general,1.8,resolved,1.2,bac5f7879d67307f,2024-11-18
9b7d8f7355601447,513c2e73b6e607e2,branch,upgrade,0.3,resolved,6.6,f390a7f3d461cad8,2024-03-06
6f19e7fdebec203c,80bcb8bfbd90af5c,chat,complaint,9.4,unresolved,8.8,1c39c989cc2a171c,2024-02-06
69cd74d920ca9d7c,a2f1ae70dbe7c06c,phone,technical,6.6,resolved,5.5,7c89d0af87939122,2024-03-12
1f9041add5c0e2f0,ada3958d08916f0f,phone,complaint,6.1,resolved,8.1,c7c7ef357b5ecde0,2024-08-09
f9a38d3340a45c0f,74f2f68548b3b883,chat,general,1.7,resolved,4.1,b6e6bbe380a4ecfa,2024-11-07
28dc62d637e3c6a8,0bb1d61fa1b0f993,branch,billing,1.2,resolved,3.4,56de770f703fbd3c,2024-12-08
fcafd982d145c181,7b34c685f3fbc9e0,app,upgrade,3.7,resolved,3.9,dfec25d33cc2bf76,2024-03-12
86ad7538fc5dc993,1e0df9c532a06351,branch,general,1.7,resolved,9.4,544a618267704438,2024-02-29
8acdf865660a72f5,1b60ba3aec06c5b3,app,billing,5.8,resolved,3.5,dad25bdc2eb28efc,2024-05-23
68cfd251e7253cd1,132dcfea7bd1abd3,app,billing,2.6,resolved,7.0,adeaddf287e0ac93,2024-09-10
2a253c29e1c7dbf5,1c0b4f39057c26ff,email,complaint,13.9,unresolved,1.5,7c89d0af87939122,2024-06-30
5530f4ddff5337c5,407b37d85e83dd32,app,technical,1.1,escalated,7.4,cac0551db5e3f05d,2024-03-16
02b7faafb66aec75,bd246b4341e55fef,branch,complaint,1.0,resolved,3.9,399b6a1f1b2a5ad4,2024-05-24
5379d40f374b7948,64bab06fd0cb6187,chat,complaint,0.6,resolved,5.2,f390a7f3d461cad8,2024-08-16
6aab2641b5fae785,759c7bc81a6567b8,email,technical,9.2,escalated,2.3,c76eb8bd11bd6115,2024-02-13
097e906fa82ecad8,e66d521b716e3bfc,phone,technical,4.0,resolved,5.7,32bd638578fd7f8f,2024-01-04
1e9e84f62571b168,cb48b465991a6367,email,billing,5.6,resolved,8.7,ee08771c9d0f0715,2024-05-04
7b1bbc300ea48eb6,f7af4dc3737fd9e4,app,general,4.4,resolved,2.6,c5c4ea45c9fa7128,2024-04-02
54187c06a55c41cb,865382db3c8da506,branch,cancellation,5.1,resolved,5.4,fb850b9cfc684926,2024-01-11
5ffc111c54d0d105,ec7811d610b2961d,email,cancellation,2.4,resolved,4.2,adeaddf287e0ac93,2024-09-05
e2132653fc8f4b9d,333346881cc05374,email,technical,15.7,resolved,6.1,fedc2b2956802007,2024-10-26
278a03b2032bda41,a978c82c01f66ff4,email,upgrade,2.2,resolved,8.9,c7c7ef357b5ecde0,2024-12-05
073ba8897fbc2035,8de66ee28c31b238,phone,cancellation,1.9,unresolved,1.4,f390a7f3d461cad8,2024-06-03
4b8b132f761a0c6c,cd99fa63c6194cc0,branch,complaint,6.8,resolved,2.3,1fa6b70d2a59204a,2024-12-01
0190ba03d8a4b5ff,789cca4466567bf5,app,complaint,2.4,resolved,1.7,8f76ee50d48b6eb3,2024-02-25
d6c6af7c720f07f7,788e7f53c9a7b524,app,upgrade,10.3,unresolved,4.9,6454d581c167ce15,2024-10-10
215d80118a7f9930,9ea3c99ef5cf605a,phone,billing,2.7,resolved,2.4,dfec25d33cc2bf76,2024-04-07
5a9ba8ea2b4dff24,7d5e2b48e263f4d1,email,cancellation,2.8,resolved,8.7,f390a7f3d461cad8,2024-04-05
2f9e772bcec4db85,7d5e2b48e263f4d1,branch,technical,2.3,unresolved,2.4,2305400ca286a6be,2024-05-23
e909ff173f5d0bbb,3f4efb84eb535b03,email,billing,3.0,escalated,3.8,64b696c958ad6331,2024-09-19
105be542395a0109,600d2ea3ba44254f,phone,cancellation,7.9,resolved,6.6,dad25bdc2eb28efc,2024-08-26
2d7390fd9b9b1c82,7f6ec6efeb9e17fd,email,general,11.3,resolved,3.8,f390a7f3d461cad8,2024-09-13
b4f304bdaecddde8,13ddef20378fc798,branch,general,1.8,resolved,2.5,8168c84b4d453f19,2024-04-08
00ce0e41429c62ac,4f6a604412055600,branch,general,1.2,resolved,1.1,c5c4ea45c9fa7128,2024-06-13
10ded14be5fc9c30,e56433ed5346f95f,chat,technical,1.4,unresolved,2.0,cfa1407a0ddbe71e,2024-03-09
08650bf425b944a7,101d05b7bf232350,phone,cancellation,7.0,resolved,2.9,3c4fd57ee2769348,2024-06-16
78f1a3d123e61e13,e2e2d702793e5410,app,cancellation,1.1,unresolved,1.6,399b6a1f1b2a5ad4,2024-06-04
7ebecd0e13d36360,79f31847f0a1fb1e,branch,billing,4.7,resolved,4.0,c423299841bcd116,2024-05-17
6e796c1eb191755d,233d3520fc2f3a34,phone,general,1.2,escalated,9.8,1c39c989cc2a171c,2024-10-18
9e1b6b835984d6ab,651c548260d1130f,branch,general,0.2,unresolved,7.3,f058f69146fde5a4,2024-01-27
3fd104c9e981c96e,449468eb0d2d9425,branch,technical,0.5,resolved,7.1,544a618267704438,2024-07-30
c26b0c6f6ed22097,c4f7fe339ce44579,branch,general,1.0,resolved,8.6,5e638881d60146cc,2024-09-29
a108934226006388,409ac406fa85dadc,branch,technical,14.7,unresolved,7.4,ee08771c9d0f0715,2024-09-14
f7da762544d2de72,05994ecc6b269fd8,chat,billing,19.0,unresolved,5.7,dad25bdc2eb28efc,2024-05-20
ee334ca18b0db88f,52ad3664a4d05665,branch,technical,5.6,resolved,7.6,cfa1407a0ddbe71e,2024-09-09
a9b5ec25de0639df,7be3f805babdce8a,email,billing,2.0,unresolved,4.6,64b696c958ad6331,2024-04-25
ddca01443b5d5790,601c7b8334f16768,chat,technical,4.7,resolved,7.3,06ca84ca3e4fe39c,2024-02-04
53d17e1eaec9f67c,cfc633a0e42f4c7d,app,general,0.0,escalated,8.3,3c4fd57ee2769348,2024-02-13
a78b3e1a0c0ff94d,cc721155c46c346a,branch,general,0.1,resolved,7.2,32bd638578fd7f8f,2024-09-06
5fc04e4072878388,781a084a4e5ce34e,phone,upgrade,4.5,resolved,5.7,5b7627488b739561,2024-10-14
2bad251e1bada747,52978548f0059668,branch,upgrade,0.7,resolved,5.1,544a618267704438,2024-05-24
3e2d45f535fbfbfc,6679b69f9256d07b,email,cancellation,0.6,unresolved,4.2,cfa1407a0ddbe71e,2024-04-19
a23ca4e95443559c,9030765f9f6a676b,branch,cancellation,26.1,unresolved,5.8,cfa1407a0ddbe71e,2024-09-29
cf41c909cb1cc9af,47e9e5a660861f66,chat,technical,13.0,unresolved,2.0,05793679970dfe83,2024-02-18
193d806b0aa02d0f,9a3d64fb99829a96,chat,complaint,5.8,resolved,3.5,774ec0b9da094a62,2024-06-11
4fb59b35dc0eb91a,73c62aac5c083e57,chat,cancellation,0.9,resolved,8.2,fedc2b2956802007,2024-12-23
2d1814f1e1c1ad8a,30888b723f760fac,email,general,13.2,resolved,2.0,2305400ca286a6be,2024-08-08
985c6ea71f99eb65,118f541bfed3be3e,email,technical,3.4,resolved,7.6,5e638881d60146cc,2024-08-09
da3a3be0f89399e7,c883193555c4b7ec,email,cancellation,7.9,resolved,2.6,1fa6b70d2a59204a,2024-05-01
4b18251eb46a98d2,a76efe22f6e53977,chat,upgrade,1.9,resolved,6.3,2cd0bba07e3f4cdf,2024-04-04
1aa65accb039936c,8fb1e2b799a1e70e,app,technical,2.6,resolved,5.0,c423299841bcd116,2024-01-18
f450aad124db772a,ef3d71a9c72b587c,email,billing,0.4,unresolved,6.5,b4b0a9df62e6341e,2024-12-13
03a29ae86be3fcbb,e4f1f16961d97f33,chat,technical,0.8,unresolved,9.9,fedc2b2956802007,2024-06-28
10604153753076f3,4b486e2e8f378290,email,technical,2.1,resolved,9.2,56de770f703fbd3c,2024-08-30
03fe33bbe4637a11,f4aebc96462e6b0f,email,technical,0.9,resolved,4.0,609f4a1d006cc5d0,2024-02-14
2e1d58777cec2ccd,76aa547f97a0017c,chat,technical,4.9,resolved,1.2,cfa1407a0ddbe71e,2024-01-15
7a3676006ced74b9,a6bd5c48718d9b02,branch,billing,6.5,unresolved,1.8,56de770f703fbd3c,2024-07-08
304fe1a7cb25774a,00aa6841d365e160,chat,upgrade,0.8,unresolved,9.6,774ec0b9da094a62,2024-09-23
695df94c57e1fc13,0cf489584e43aaa5,phone,complaint,3.1,resolved,7.5,8168c84b4d453f19,2024-06-09
50e3039ade81f499,bc5b3d83c4f94cac,app,upgrade,2.8,resolved,9.3,2305400ca286a6be,2024-12-01
812ca73959142054,8cfb46094b5f0108,branch,complaint,1.9,resolved,4.6,4cc9a85ce7df38b6,2024-12-19
db2f6a85ab32ff45,759c7bc81a6567b8,email,general,3.9,unresolved,8.5,f058f69146fde5a4,2024-08-18
c4dbe0dcae379935,e89361e718e38b84,email,technical,5.4,resolved,6.8,1a74383a109cb319,2024-11-13
ef2aad6275ecea27,097fd8b6f9a08ae3,phone,upgrade,0.6,resolved,1.7,fedc2b2956802007,2024-02-21
b27550ca6ec81e2b,c4f7fe339ce44579,phone,cancellation,0.1,unresolved,5.5,c423299841bcd116,2024-12-02
c3234313ff2d09ab,66e2c13454481652,branch,technical,3.2,resolved,4.4,c7c7ef357b5ecde0,2024-12-17
9204ceecef99ee64,781a084a4e5ce34e,phone,technical,0.2,escalated,6.1,fb850b9cfc684926,2024-01-29
81aaf8eeb01ec175,a97be0a50ea38d7b,phone,upgrade,5.7,escalated,4.8,dad25bdc2eb28efc,2024-06-10
4cb50b63b09e8c45,63b8194152c1fb98,phone,billing,8.9,resolved,2.0,b6e6bbe380a4ecfa,2024-12-02
ab18009dc68d03b0,b622fd7faab4e0fc,branch,upgrade,3.4,unresolved,3.3,3370822d9a67b2b4,2024-07-25
26ab3878e4fbce8a,ce52540e7c6e8d1c,phone,upgrade,1.5,resolved,5.9,3370822d9a67b2b4,2024-09-25
81bd2d0bad00daae,ecbd219bc9e40207,email,general,8.1,resolved,2.2,0addca0233b2a77d,2024-01-30
5b03fe26caa21f60,f358e079224e09b4,email,general,4.8,resolved,4.6,5e638881d60146cc,2024-04-23
23e1046e068cfdf7,513c87b51b9ca1fc,branch,complaint,22.5,unresolved,3.8,32bd638578fd7f8f,2024-08-01
339f38a869425383,f7599fffc0d52239,chat,upgrade,11.1,resolved,9.7,1c39c989cc2a171c,2024-02-25
7e06ee5bb2487e5c,673514b88fe6c0c7,email,technical,1.9,resolved,7.3,56de770f703fbd3c,2024-04-18
b4cd5c9c923c3cdc,cf24922037aeb96d,chat,billing,0.4,resolved,5.8,fedc2b2956802007,2024-10-10
7558661005a14922,ccebfc7b59f7809a,app,cancellation,0.1,escalated,2.9,f390a7f3d461cad8,2024-09-26
5bec97fab87013fa,985b4d44da64c8ed,email,upgrade,6.9,resolved,9.3,ee08771c9d0f0715,2024-01-01
02c600995f5b6612,c3d8cf379d11afd5,email,general,17.7,resolved,8.5,06ca84ca3e4fe39c,2024-04-03
6d81eb105fdf9f0f,238a336ea811dc5f,chat,cancellation,1.0,resolved,2.9,6454d581c167ce15,2024-04-04
56ba8cddc1e21105,6734081fc5799be2,app,general,3.2,escalated,4.0,5e638881d60146cc,2024-02-12
647fc85707db1ab2,842e12789ce58df1,chat,upgrade,1.0,escalated,8.7,f390a7f3d461cad8,2024-09-30
6741100122ac94fd,ba6854b5e65567f3,branch,billing,3.5,resolved,6.6,05793679970dfe83,2024-12-29
efcbab13d78dad29,d55ad22d8e638147,email,general,3.5,resolved,4.7,5e638881d60146cc,2024-11-19
fe7a22f7df52810a,865382db3c8da506,email,upgrade,0.6,resolved,7.9,c76eb8bd11bd6115,2024-03-05
2fcb2fae09a0027e,80bcb8bfbd90af5c,email,upgrade,5.0,resolved,7.4,dfec25d33cc2bf76,2024-01-13
94bcf781026aa2dd,e94a724da12595f8,phone,billing,10.0,unresolved,8.1,d62a03403b96385d,2024-10-10
cc0f0b00d1e4953e,ea76132d9f572ff4,email,technical,4.8,unresolved,5.2,cfa1407a0ddbe71e,2024-10-03
d2da89eab02ea1ee,aefe81416a2fabaf,chat,general,1.1,resolved,4.2,1c39c989cc2a171c,2024-06-12
11e5f4da53b75bbc,d401c5577bb35cfc,app,general,1.5,resolved,4.9,06ca84ca3e4fe39c,2024-04-19
00aacbda9ee8ae51,4587b25745585a05,app,cancellation,2.5,resolved,6.2,ee08771c9d0f0715,2024-07-20
556e03a7351af89f,890b4fd5337e8ae0,app,complaint,9.5,resolved,3.9,fedc2b2956802007,2024-04-09
20c835bf8a28b942,37f3b479dac1617b,app,upgrade,7.0,resolved,7.0,fb850b9cfc684926,2024-11-26
381f6091fe94a867,0d0033838b14a9bf,phone,general,0.0,resolved,8.1,f390a7f3d461cad8,2024-10-11
3e6e1dd3311b44eb,ff107396f163c985,branch,cancellation,3.6,resolved,2.9,1c39c989cc2a171c,2024-06-22
cfc4e64f50899675,f17b1c284520d4e3,phone,upgrade,13.0,resolved,7.4,ddf170a476086c6f,2024-09-16
b5eaccfb64744120,bb1163efc37aff0d,email,complaint,4.8,resolved,5.7,774ec0b9da094a62,2024-08-19
ffc17af43b48f9f9,f51d70a6070e06e9,chat,upgrade,4.8,resolved,5.6,6454d581c167ce15,2024-03-12
9cd2db224f8a3a9b,5e69702a05aeb8c9,branch,general,17.3,resolved,9.9,3370822d9a67b2b4,2024-05-25
35ada3b297edab98,9c8762c6a5630071,branch,cancellation,0.3,resolved,5.9,fb850b9cfc684926,2024-04-30
cffbc249ab935d43,c960159cb291b2db,phone,complaint,18.9,resolved,5.1,0addca0233b2a77d,2024-03-17
a429c5ca37a90cb3,cb145f30d0513f9d,email,technical,12.1,resolved,9.1,c423299841bcd116,2024-01-18
922f06f84acb8117,f4aebc96462e6b0f,phone,billing,6.6,resolved,2.5,3370822d9a67b2b4,2024-12-01
c51b5672b0f58e12,e7e53eb4fc92f441,email,cancellation,5.0,escalated,3.9,b4b0a9df62e6341e,2024-02-11
eb7ff5ffc0d5be86,f68f4bdc055c2fa3,chat,billing,16.4,unresolved,6.2,c5c4ea45c9fa7128,2024-08-04
d91676306e6fb65e,ea41aee0b5febb6b,chat,technical,4.1,unresolved,7.7,3c4fd57ee2769348,2024-12-09
60bd53ce08b96e7c,2996ac5bda773a5c,email,technical,2.9,resolved,6.3,dfec25d33cc2bf76,2024-02-21
a1b8fcd8b840242f,65495bd15778eb48,branch,billing,10.9,resolved,1.5,0addca0233b2a77d,2024-04-27
fba5e7a181a99792,58ff24853040e0ab,chat,upgrade,0.3,resolved,6.7,c76eb8bd11bd6115,2024-04-26
35cb9c11e1285e17,35d53b5d84d3da8d,app,complaint,8.2,unresolved,7.6,ee08771c9d0f0715,2024-05-12
8cd325b9af6de1b3,73a33dcdb368fef2,chat,upgrade,1.4,resolved,4.4,ec398133ae662ffd,2024-10-19
986b9b9492a59e93,637dbf8360d5194e,email,cancellation,6.3,resolved,6.3,dad25bdc2eb28efc,2024-03-26
54c7280b86ff94e2,470265a8c14c52e0,branch,billing,1.0,resolved,8.1,774ec0b9da094a62,2024-01-06
cf65a12e0eec953f,8a2b37f719b60f6b,branch,upgrade,8.3,resolved,6.9,82fe407f64b38d82,2024-01-14
a60ee142fec77f2b,52978548f0059668,chat,cancellation,11.7,resolved,1.1,4cc9a85ce7df38b6,2024-10-24
085cbd295136ca32,b6778ac3599a9a75,email,billing,5.0,escalated,8.1,d62a03403b96385d,2024-09-21
3e0b429698cd7532,5a412311b1b38c82,branch,cancellation,1.5,unresolved,7.2,f390a7f3d461cad8,2024-06-22
000ceb7225d6451d,2449bfe37a9e012a,app,technical,1.4,resolved,5.5,3c4fd57ee2769348,2024-06-12
8cbc7d0b75443263,00aa6841d365e160,branch,complaint,0.3,resolved,9.6,8f76ee50d48b6eb3,2024-11-09
28a14acabd3ca5fe,a93aa7dace01d135,branch,cancellation,2.5,resolved,7.4,4cc9a85ce7df38b6,2024-12-06
c748eaf773bd7b40,a2fd300705d48a59,app,cancellation,4.2,resolved,7.0,fb850b9cfc684926,2024-05-15
0e56194071abf216,319fdc2d4e45cd71,chat,technical,1.8,unresolved,9.0,f058f69146fde5a4,2024-10-06
61a45ab14d8537af,0fcdd235f2ddae38,chat,cancellation,8.6,resolved,8.8,cac0551db5e3f05d,2024-05-03
427de5673a238902,e3d44afee8442cdd,email,technical,2.5,resolved,4.8,0823317874a6b052,2024-09-01
67a840acd93ca77d,a2ff8127a2edf96f,chat,complaint,0.3,resolved,1.9,6454d581c167ce15,2024-05-14
7b3df0bc6df932ee,1a2082882718940b,app,complaint,1.3,resolved,4.5,b4b0a9df62e6341e,2024-07-11
cbb478fa0266237b,84fab9f7a7dc984a,chat,complaint,3.5,resolved,8.1,af4f3115ae880ef1,2024-03-18
73e34c16426f9e42,7a6ad03248d611d3,chat,cancellation,0.6,unresolved,5.3,64b696c958ad6331,2024-03-01
81509da6f8be14d0,187336a7e7837268,email,technical,1.0,resolved,1.5,c76eb8bd11bd6115,2024-04-26
524bb33804209179,ead1177c5fa66d4c,app,billing,4.9,resolved,4.0,774ec0b9da094a62,2024-03-29
8e04e75bb81fcea0,2160957767334b7b,branch,billing,4.7,resolved,3.2,5b7627488b739561,2024-07-21
d79f6c2afd061aea,8b531b21e41bc3a2,phone,general,3.3,resolved,3.3,8168c84b4d453f19,2024-04-19
50629d23eaf14dd1,f87bb15bd53e109e,phone,upgrade,0.5,resolved,2.6,609f4a1d006cc5d0,2024-09-18
fbc7fe58cd1d33ab,63686e65207e190f,phone,upgrade,2.2,resolved,3.7,8168c84b4d453f19,2024-08-08
7eb4be3db38a3b6e,7efe72eedea1bcc7,branch,complaint,2.7,escalated,2.0,1c39c989cc2a171c,2024-04-05
4defe12412671c37,407b37d85e83dd32,chat,technical,1.5,resolved,3.0,7c89d0af87939122,2024-10-13
f63fffc04f96862e,c7a62b9370af391d,email,complaint,5.8,resolved,3.9,ec398133ae662ffd,2024-06-06
b3ebe36b53654490,1ac68b54f1ccb281,phone,technical,1.5,resolved,3.3,ec398133ae662ffd,2024-01-03
